0, 6, 0.000000, 0.000103
1, 6, 0.000000, 0.000080
2, 6, 0.000000, 0.000061
3, 6, 0.000000, 0.000066
4, 6, 0.000000, 0.000063
5, 6, 0.000000, 0.000061
6, 6, 0.000000, 0.000062
7, 6, 0.000000, 0.000063
8, 6, 0.000000, 0.000061
9, 6, 0.000000, 0.000063
10, 6, 0.000000, 0.000159
11, 6, 0.000000, 0.000062
12, 6, 0.000000, 0.000062
13, 6, 0.000000, 0.000063
14, 6, 0.000000, 0.000062
15, 6, 0.000000, 0.000062
16, 6, 0.000000, 0.000067
17, 6, 0.000000, 0.000062
18, 6, 0.000000, 0.000063
19, 6, 0.000000, 0.000062
20, 6, 0.000000, 0.000062
21, 6, 0.000000, 0.000060
22, 6, 0.000000, 0.000064
23, 6, 0.000000, 0.000061
24, 6, 0.000000, 0.000065
25, 6, 0.000000, 0.000059
26, 6, 0.000000, 0.000060
27, 6, 0.000000, 0.000067
28, 6, 0.000000, 0.000061
29, 6, 0.000000, 0.000060
30, 6, 0.000000, 0.000060
31, 6, 0.000000, 0.000062
32, 6, 0.000000, 0.000063
33, 6, 0.000000, 0.000060
34, 6, 0.000000, 0.000059
35, 6, 0.000000, 0.000063
36, 6, 0.000000, 0.000061
37, 6, 0.000000, 0.000065
38, 6, 0.000000, 0.000068
39, 6, 0.000000, 0.000074
40, 6, 0.000000, 0.000066
41, 6, 0.000000, 0.000067
42, 6, 0.000000, 0.000066
43, 6, 0.000000, 0.000065
44, 6, 0.000000, 0.000068
45, 6, 0.000000, 0.000081
46, 6, 0.000000, 0.000069
47, 6, 0.000000, 0.000060
48, 6, 0.000000, 0.000064
49, 6, 0.000000, 0.000067
50, 6, 0.000000, 0.000063
51, 6, 0.000000, 0.000056
52, 6, 0.000000, 0.000065
53, 6, 0.000000, 0.000063
54, 6, 0.000000, 0.000060
55, 6, 0.000000, 0.000066
56, 6, 0.000000, 0.000064
57, 6, 0.000000, 0.000066
58, 6, 0.000000, 0.000067
59, 6, 0.000000, 0.000060
60, 6, 0.000000, 0.000070
61, 6, 0.000000, 0.000066
62, 6, 0.000000, 0.000058
63, 6, 0.000000, 0.000061
64, 6, 0.000000, 0.000060
65, 6, 0.000000, 0.000080
66, 6, 0.000000, 0.000082
67, 6, 0.000000, 0.000079
68, 6, 0.000000, 0.000078
69, 6, 0.000000, 0.000084
70, 6, 0.000000, 0.000081
71, 6, 0.000000, 0.000079
72, 6, 0.000000, 0.000080
73, 6, 0.000000, 0.000079
74, 6, 0.000000, 0.000072
75, 6, 0.000000, 0.000069
76, 6, 0.000000, 0.000064
77, 6, 0.000000, 0.000063
78, 6, 0.000000, 0.000063
79, 6, 0.000000, 0.000067
80, 6, 0.000000, 0.000060
81, 6, 0.000000, 0.000068
82, 6, 0.000000, 0.000061
83, 6, 0.000000, 0.000065
84, 6, 0.000000, 0.000064
85, 6, 0.000000, 0.000066
86, 6, 0.000000, 0.000062
87, 6, 0.000000, 0.000062
88, 6, 0.000000, 0.000062
89, 6, 0.000000, 0.000064
90, 6, 0.000000, 0.000065
91, 6, 0.000000, 0.000065
92, 6, 0.000000, 0.000067
93, 6, 0.000000, 0.000064
94, 6, 0.000000, 0.000068
95, 6, 0.000000, 0.000062
96, 6, 0.000000, 0.000065
97, 6, 0.000000, 0.000063
98, 6, 0.000000, 0.000067
99, 6, 0.000000, 0.000068
